Warning: Leave application contains following block dates,警告：アプリケーションには、次のブロック日付が含まれています,
Warning: {0} already has an active Shift Assignment {1} for some/all of these dates.,警告：{0}これらの日付の一部/すべてに対して、すでにアクティブなシフト割り当て{1}があります。,
Website Listing,ウェブサイトのリスト,
Wednesday,水曜日,
Weekly,毎週,
Weightage (%),重量（％）,
"When set to 'Inactive', employees with conflicting active shifts will not be excluded.",「非アクティブ」に設定すると、競合する積極的なシフトを持つ従業員は除外されません。,
Whereas allocation for Compensatory Leaves is automatically created or updated on submission of Compensatory Leave Request.,一方、補償葉への割り当ては、補償休暇要求の提出時に自動的に作成または更新されます。,
Why is this Candidate Qualified for this Position?,なぜこの候補者はこのポジションに資格があるのですか？,
Withheld,差し控えた,
Work Anniversaries ,仕事の記念日,
Work Anniversary Reminder,ワークアニバーサリーリマインダー,
Work End Date,作業終了日,
Work Experience Calculation Method,実務経験の計算方法,
Work From Date,日付から作業,
Work From Home,自宅で働く,
Work References,作業参照,
Work Summary for {0},{0}の作業概要,
Worked On Holiday,休日に取り組みました,
Workflow State,ワークフロー状態,
Working Days,営業日,
Working Days and Hours,営業日と時間,
Working Hours,労働時間,
Working Hours Calculation Based On,に基づく労働時間の計算,
Working Hours Threshold for Absent,不在の労働時間のしきい値,
Working Hours Threshold for Half Day,半日の労働時間のしきい値,
Working hours below which Absent is marked. (Zero to disable),不在の勤務時間がマークされています。 （無効になるゼロ）,
Working hours below which Half Day is marked. (Zero to disable),半日以下の労働時間がマークされています。 （無効になるゼロ）,
Workshop,ワークショップ,
Workspace Settings,ワークスペース設定,
Year,年,
Year To Date,年初来,
Year To Date(Company Currency),年間（会社の通貨）,
Yearly,毎年,
Yellow,黄色,
Yes,はい,
"Yes, Proceed",はい、続行します,
You are not authorized to approve leaves on Block Dates,ブロックの日付に葉を承認することは許可されていません,
You are not present all day(s) between compensatory leave request days,あなたは補償休暇のリクエスト日の間に一日中存在していません,
"You can claim only an amount of {0}, the rest amount {1} should be in the application as pro-rata component",{0}の量のみを請求できます。残りの量{1}は、プロラタコンポーネントとしてアプリケーションにある必要があります,
You can not define multiple slabs if you have a slab with no lower and upper limits.,下限と上限のないスラブがある場合、複数のスラブを定義することはできません。,
You can not request for your Default Shift: {0},デフォルトのシフトをリクエストすることはできません：{0},
You can only plan for upto {0} vacancies and budget {1} for {2} as per staffing plan {3} for parent company {4}.,親会社{4}のスタッフプラン{3}に従って、{0}の空席と{2}の予算{1}のみを計画できます。,
You can only submit Leave Encashment for a valid encashment amount,あなたは有効な現金額のために休暇の現金を提出することができます,
"You can only upload JPG, PNG, PDF, TXT or Microsoft documents.",JPG、PNG、PDF、TXT、またはMicrosoftドキュメントのみをアップロードできます。,
You do not have permission to complete this action,このアクションを完了する許可はありません,
You have no upcoming shifts,今後のシフトはありません,
"You may add additional details, if any, and submit the offer.",追加の詳細を追加して、オファーを送信できます。,
You must be within {0} meters of your shift location to check in.,チェックインするには、シフトの場所から{0}メートル内にいる必要があります。,
You were only present for Half Day on {}. Cannot apply for a full day compensatory leave,あなたは{}で半日だけ出席しました。 1日の補償休暇を申請することはできません,
Your Interview session is rescheduled from {0} {1} - {2} to {3} {4} - {5},インタビューセッションは{0} {1}  -  {2}から{3} {4}  -  {5}から{1}  -  {2}から{2}から再スケジュールされます。,
active,アクティブ,
based on,に基づく,
changed the status from {0} to {1} via Attendance Request,出席要求でステータスを{0}から{1}に変更しました,
create/submit,作成/送信,
created,作成されました,
email,メール,
modify_half_day_status,modify_half_day_status,
or for the Employee's Department: {0},または従業員の部門の場合：{0},
process,プロセス,
processed,処理,
result,結果,
results,結果,
review,レビュー,
reviews,レビュー,
via Salary Component sync,給与コンポーネントの同期を介して,
{0} & {1},{0}＆{1},
{0} <br> This error can be due to missing or deleted field.,{0} <br>このエラーは、フィールドの欠落または削除によるものです。,
{0} Appraisal(s) are not submitted yet,{0} appraisalはまだ提出されていません,
{0} Field,{0}フィールド,
{0} Missing,{0}がありません,
{0} Row #{1}: Formula is set but {2} is disabled for the Salary Component {3}.,{0} row＃{1}：式は設定されていますが、{2}は給与コンポーネント{3}に対して無効です。,
{0} Row #{1}: {2} needs to be enabled for the formula to be considered.,{0} row＃{1}：{2}を検討するには、有効にする必要があります。,
{0} already allocated for Employee {1} for period {2} to {3},{0}既に{1}に{2}に{2}に{3}に割り当てられています,
{0} already exists for employee {1} and period {2},{0}は、従業員{1}および期間{2}にはすでに存在します,
{0} already has an active Shift Assignment {1} for some/all of these dates.,{0}これらの日付の一部/すべてに対して、アクティブなシフト割り当て{1}をすでに持っています。,
{0} applicable after {1} working days,{0} {1}営業日の後に適用されます,
{0} completed {1} year(s),{0}完了{1}年,
{0} has {1} enabled,{0}には{1}が有効になっています,
{0} is mandatory,{0}は必須です,
{0} is not a holiday.,{0}は休日ではありません。,
{0} is not allowed to submit Interview Feedback for the Interview: {1},{0}は、インタビューのインタビューのフィードバックを提出することを許可されていません：{1},
{0} is not in Optional Holiday List,{0}はオプションのホリデーリストにはありません,
{0} is not in a valid Payroll Period,{0}は有効な給与期間ではありません,
{0} is required,{0}が必要です,
{0} leaves allocated successfully,{0}残りは正常に割り当てられました,
{0} leaves from allocation for {1} leave type have expired and will be processed during the next scheduled job. It is recommended to expire them now before creating new leave policy assignments.,{0} {1} leave型の割り当てからの葉は失効し、次のスケジュールされたジョブ中に処理されます。新しい休暇ポリシーの割り当てを作成する前に、今すぐ期限切れにすることをお勧めします。,
{0} leaves were manually allocated by {1} on {2},{0}葉は{2}に{1}によって手動で割り当てられました,
{0} must be submitted,{0}は提出する必要があります,
{0} of {1} Completed,{0} of {1}が完了しました,
{0} to {1} employee(s)?,{0}から{1}従業員？,
{0} vacancies and {1} budget for {2} already planned for subsidiary companies of {3}. You can only plan for upto {4} vacancies and and budget {5} as per staffing plan {6} for parent company {3}.,{0}空席と{1}の{2}の予算は、{3}の子会社のために既に計画されています。親会社{3}の人材派遣プラン{6}に従って、{4}の空席と予算{5}までのみ計画を立てることができます。,
{0} will be updated for the following Salary Structures: {1}.,{0}は、次の給与構造に対して更新されます：{1}。,
{0} {1} {2}?,{0} {1} {2}？,
"{0}: Employee email not found, hence email not sent",{0}：従業員の電子メールが見つかりません。したがって、電子メールは送信されません,
{0}: From {0} of type {1},{0}：type {1}の{0}から,
{0}: {1},{0}：{1},
{0}d,{0} d,
~Pending Manager,~保留中のマネージャー,
